AccX_mean,AccX_min,AccX_max,AccX_std,AccX_max_to_min,AccX_mean_abs_change,AccX_mean_change_of_abs_change,AccX_abs_max,AccX_abs_min,AccX_entropy,AccX_skew,AccX_kurtosis,AccY_mean,AccY_min,AccY_max,AccY_std,AccY_max_to_min,AccY_mean_abs_change,AccY_mean_change_of_abs_change,AccY_abs_max,AccY_abs_min,AccY_entropy,AccY_skew,AccY_kurtosis,AccZ_mean,AccZ_min,AccZ_max,AccZ_std,AccZ_max_to_min,AccZ_mean_abs_change,AccZ_mean_change_of_abs_change,AccZ_abs_max,AccZ_abs_min,AccZ_entropy,AccZ_skew,AccZ_kurtosis,GyroX_mean,GyroX_min,GyroX_max,GyroX_std,GyroX_max_to_min,GyroX_mean_abs_change,GyroX_mean_change_of_abs_change,GyroX_abs_max,GyroX_abs_min,GyroX_entropy,GyroX_skew,GyroX_kurtosis,GyroY_mean,GyroY_min,GyroY_max,GyroY_std,GyroY_max_to_min,GyroY_mean_abs_change,GyroY_mean_change_of_abs_change,GyroY_abs_max,GyroY_abs_min,GyroY_entropy,GyroY_skew,GyroY_kurtosis,GyroZ_mean,GyroZ_min,GyroZ_max,GyroZ_std,GyroZ_max_to_min,GyroZ_mean_abs_change,GyroZ_mean_change_of_abs_change,GyroZ_abs_max,GyroZ_abs_min,GyroZ_entropy,GyroZ_skew,GyroZ_kurtosis,total_angular_velocity_mean,total_angular_velocity_min,total_angular_velocity_max,total_angular_velocity_std,total_angular_velocity_max_to_min,total_angular_velocity_mean_abs_change,total_angular_velocity_mean_change_of_abs_change,total_angular_velocity_abs_max,total_angular_velocity_abs_min,total_linear_acceleration_mean,total_linear_acceleration_min,total_linear_acceleration_max,total_linear_acceleration_std,total_linear_acceleration_max_to_min,total_linear_acceleration_mean_abs_change,total_linear_acceleration_mean_change_of_abs_change,total_linear_acceleration_abs_max,total_linear_acceleration_abs_min,L1_norm_gyro_mean,L1_norm_gyro_min,L1_norm_gyro_max,L1_norm_gyro_std,L1_norm_gyro_max_to_min,L1_norm_gyro_mean_abs_change,L1_norm_gyro_mean_change_of_abs_change,L1_norm_gyro_abs_max,L1_norm_gyro_abs_min,L1_norm_gyro_entropy,L1_norm_gyro_skew,L1_norm_gyro_kurtosis,L1_norm_acceleration_mean,L1_norm_acceleration_min,L1_norm_acceleration_max,L1_norm_acceleration_std,L1_norm_acceleration_max_to_min,L1_norm_acceleration_mean_abs_change,L1_norm_acceleration_mean_change_of_abs_change,L1_norm_acceleration_abs_max,L1_norm_acceleration_abs_min,L1_norm_acceleration_entropy,L1_norm_acceleration_skew,L1_norm_acceleration_kurtosis
0.004127969218845769,-0.013353609265366082,0.017911791714242845,0.019533621904708504,-0.010052939574102087,0.021394197220328103,0.003578236887000733,0.014949509643591903,0.0023623787138215874,0.07025259206587162,0.013599569332362694,-0.014742025928761745,-0.07752653644373989,-0.059317587964211264,-0.06934274392781314,0.033050394079869,0.0735814032326068,0.02789399015367119,-0.007930859463028819,0.059317587964211264,0.07549890465461764,0.06779349102441452,0.0622296326942635,-0.013486773288053169,-0.12293112368080887,-0.10180646959008184,0.0019166892796046605,0.07458765269514064,-2.8047786061211562e-05,0.0362235799064093,0.012272654542417907,0.07343770594106452,0.014026871150126272,0.0676379533097621,-0.044389483703371514,-0.013710200612914296,-0.12786569835874792,-0.10664303664359699,0.053904086619368456,0.10574005095231817,-0.005708370628588232,0.051995803344736455,0.0006378985357345947,0.09167184964427352,0.03778991303968055,0.05872432045142965,0.03783219764589817,-0.09647942485040717,0.03312739757092543,-0.03995165866787314,0.03378932461817974,0.0472649954713511,-0.013354658908995336,0.024613097762687396,0.026896627580176108,0.03507245034238681,0.012740257191588967,0.06740662086401604,-0.07907993512056832,-0.020129082904538124,-0.015627505361969534,-0.023022085503016737,0.03436591886829837,0.024482876965336117,-0.0003983895461202869,0.01701909064818689,-0.003610160722369161,0.02700082324297943,0.008570812100949494,0.06339102769067309,0.1129894525078626,0.009292508812445631,0.086516179406833,0.06817276281572687,0.06918014149977554,0.07702528197817632,0.01760077180109837,0.03914760662338984,0.014353747299220421,0.06918014149977554,0.06817276281572687,0.07672297366837451,0.09496936456342761,0.050502979841722175,0.017149173165140703,0.004502396352195868,0.015686366767754267,-0.00959019077974257,0.050502979841722175,0.09496936456342761,0.07866452511116231,0.06395286606292422,0.059129678581523785,0.0619625626464949,0.016421696767282407,0.0371167303988154,0.046152157832381746,0.059129678581523785,0.06395286606292422,0.06962486211900874,-0.03683428755110261,-0.0662018512325195,0.07291869059699066,0.08479531659836238,0.04767692844065477,0.029838918793705094,0.005309005568719344,0.018507606561355198,-0.010826871995330927,0.04767692844065477,0.08479531659836238,0.06990054838561793,-0.009557569547892674,-0.00955544643065014
-0.006500914981492293,-0.01686510342566833,0.013605436994151551,0.01785838433729218,-0.006046112066098344,0.019693130883240408,-0.010978878193880671,0.012994491633181584,0.0023623787138215874,0.07103723811052025,0.00981802470705339,-0.01348047889732123,-0.07397869445122726,-0.05780339263517139,-0.08075884462132103,0.0232993041528293,0.08794016858148683,0.02599127633476028,-0.020642395797976196,0.05780339263517139,0.08792851226697174,0.0766904603992576,0.018159674776369792,-0.022163002702972917,-0.11197132304338728,-0.0879390965279324,0.007705455685586498,0.07094404833446859,-0.0001305384878181125,0.030825630317661157,-0.022375165121192184,0.06343452962806934,0.0038248772392736035,0.06911230422589253,-0.024431444462162437,-0.01827758062970531,-0.12156324493598886,-0.08897478782290466,0.041366307512895835,0.08076760488083655,-0.005250525469696596,0.04563289607031638,-0.020818803909086036,0.0764839752143553,0.1072963428731064,0.06524305336230174,0.05983185478968539,-0.07906957295162638,-0.046069665708932374,-0.032511905213466946,0.016237330954231778,0.02810792069010183,-0.00788606452429958,0.019577659578175928,0.011327028652365194,0.028541297637102826,0.01882081897026357,0.07523605855779181,-0.01768833543863771,-0.027894965828653293,0.015448610452454919,-0.0042435846821021325,0.03422437861498438,0.013739382860632884,-0.00215242156504619,0.014929744055968183,-0.05330994856712761,0.026889617039643397,0.000630207743388431,0.06968990244720315,0.11420280399347757,0.027276357637098497,0.06927496390168701,0.040072379375713715,0.057767034964881475,0.06439304125459139,0.025003229529128788,0.035157365843197765,0.01689856033169365,0.057767034964881475,0.040072379375713715,0.07233865043642757,0.08867898505129673,0.04952187905729288,0.02126085924212752,0.004728100003522629,0.021371415629654604,-0.0274681504338346,0.04952187905729288,0.08867898505129673,0.05946854872569464,0.0459596130705059,0.045621874617840695,0.04884615527512524,0.01763068902622281,0.028424933432419194,0.026714904387414615,0.045621874617840695,0.0459596130705059,0.06832212647949747,-0.033097856431021186,-0.06748854571059944,0.06915766497270491,0.0746858858327868,0.049426487400625184,0.03958193140196925,0.006248819636138244,0.0261682098877079,-0.03444401913174513,0.049426487400625184,0.0746858858327868,0.07602917045734826,-0.010265681199088883,-0.019648893676484546
-0.0031323091418296533,-0.0239134977970619,0.005939034296411999,0.012330248670799671,-0.0018613388188533236,0.01564951906001045,0.03911743754555328,0.018425250008907844,0.0031530655784203425,0.06759353133840484,-0.17782001103100184,0.15757563467875663,-0.0708823912154661,-0.05783657564091721,-0.09053011935210657,0.01358721045940702,0.09852377578297519,0.017468744151827913,-0.004780231868019804,0.05783657564091721,0.09856726835688982,0.06662846899901934,-0.16900128726028615,0.11304381011078149,-0.06195292763671543,-0.0868343024490002,0.018043920645095773,0.04367016551286401,-0.00030957211785987186,0.03473530441890536,0.020803956370114257,0.06263759066121653,0.03485391093775946,0.07422493645391655,-0.024743843029956476,0.02870589002166936,-0.10805863959084093,-0.07277692263491431,0.054853396367985294,0.06408927753606856,-0.008512023420970592,0.035634658848105745,0.0163534913684428,0.06256006317278255,0.01602697244272785,0.06656116560770199,0.11260244827064952,-0.013927733008363872,-0.015994200402146993,-0.011404845220606249,0.005685298498970046,0.010161791620487668,-0.007871399948097716,0.012482022214967253,0.021070713759936712,0.010011996522787031,0.004053707852449738,0.07208021472741039,-0.004257306796842245,-0.039967652977949096,-0.008404884113238304,-0.012993333148986798,0.005538933012983785,0.010231866685291266,-0.00011377063312681015,0.008310559952612578,0.0332134376585041,0.011372669857764384,0.002646862615381535,0.07066479841972047,-0.01416316842315853,-0.05581976556787637,0.05602219738416578,0.01872704202031233,0.04673096888445959,0.05145649745739497,0.04328094768742244,0.028209240992179776,0.006072818172050755,0.04673096888445959,0.01872704202031233,0.06453195135927728,0.09020070905996974,0.05957061277898072,0.023472034198209694,0.005591552004243997,0.021203499853375996,0.01043645055470593,0.05957061277898072,0.09020070905996974,0.04459405476958536,0.019633739359361323,0.03350210103584291,0.03341514273911892,0.030306902033604657,0.020401200191165786,0.010441867729909972,0.03350210103584291,0.019633739359361323,0.0676618923404632,-0.08979555432942242,0.0028435346689303686,0.05909681669479709,0.0759988088963749,0.05551685863894065,0.03168288081281914,0.0068975503080515276,0.024323750049084023,-0.018279718498681197,0.05551685863894065,0.0759988088963749,0.07558734874907716,0.14617574554508198,0.12922545250469974
0.028320895256387948,-0.037472245174997657,0.044720456261626386,0.036184133378986544,-0.00894435889163644,0.03695737823596385,-0.02626782965911779,0.03732451241141925,0.031517746610903855,0.06514743537467244,-0.017852613849991154,0.02605767792025024,-0.07668558265834108,-0.07271292907495755,-0.09710892786300847,0.024285306780582615,0.08406167618443466,0.03001557995266256,-0.0622524852430758,0.07271292907495755,0.10573013513099143,0.07556808376792491,-0.20716841197443292,0.14505578045383077,-0.05487872552741857,-0.15053378095236877,0.026272124188818552,0.061187956745029824,-0.0002600060587512703,0.06971771982071209,-0.23333032336785128,0.10858696489808994,0.023802331185866502,0.08675206033454745,-0.18567884065425622,0.1741008426410565,0.086269202080104,0.010964053957420101,0.06011641058984341,0.024993121235668946,0.061921982489806335,0.01710895933999057,-0.025400104907893573,0.04967251941676027,0.3912267444068898,0.06476522125229368,0.0923455533374574,-0.03655916249632333,-0.001967613831431675,-0.07371740266586196,0.07059493352669237,0.07018526421798002,-0.015121386435899652,0.06932925691814501,-0.09114403256063137,0.06471445818712025,0.03300883438504241,0.07745227888596307,-0.04415245815879344,0.015549450294674144,-0.03839278081378669,-0.03057753029879465,0.013417994752966692,0.02023080690354653,-0.00011711427883647582,0.02548961881435828,-0.030926993075731,0.026763583536769088,0.004789565640618909,0.07121371415488988,0.057827639781964604,-0.020467556107357877,0.045912997864797474,0.0488660432100159,0.05468359814824736,0.06089353873740637,0.019409353488214636,0.04626285698555494,-0.013407944627691955,0.05468359814824736,0.0488660432100159,0.07014487724360557,0.09345513817776228,0.0839920728910163,0.0475192808854974,0.007609311587608798,0.04521569569848938,-0.21011739413862943,0.0839920728910163,0.09345513817776228,0.04850205124009605,0.0397361883783135,0.05567104809184496,0.061584566819373146,0.02488374339811285,0.053486329024926185,-0.07917287239984018,0.05567104809184496,0.0397361883783135,0.07145453968252247,0.06889888847508369,-0.03747626492568334,0.06587633241112308,0.08884663302658469,0.08562609235448074,0.05724919754457586,0.009100011249042875,0.05099057619516687,-0.20293758840805048,0.08562609235448074,0.08884663302658469,0.07296990555981321,0.20470487390402337,0.19464960915356594
0.05607977684206456,-0.005536209431038586,0.029719013294702456,0.02610014154719044,-0.040232274102377,0.013732362642755349,-0.006506248638699166,0.024804033171841225,0.015758873305451927,0.07227729721344561,0.013325585754436804,-0.02618529278052337,-0.07851341778837181,-0.07630493285927942,-0.07664712645250643,0.04926837453238035,0.0632257207448039,0.028701706484596683,-0.0161879067829996,0.07630493285927942,0.08345176098183142,0.06911914604468834,-0.06457315323604684,-0.011938586005056602,-0.11375259529307603,-0.08784895449306884,-0.002787882842936758,0.06377751551705728,4.72781170637663e-05,0.025851040565966717,0.012646605903384003,0.06336950601733131,0.06120499964674683,0.06779515784566678,-0.03389673435505269,-0.01701006499020714,-0.10067274607299366,-0.10561234946133242,0.07279683146278068,0.11925814799829335,-0.0077843211891588165,0.04703018492237568,-0.022848495571287875,0.09078585649013439,0.0231125866627546,0.058619950670803285,0.026630232619570114,-0.09903766172509447,-0.04925909775928702,-0.05326270914336633,0.036473221960296176,0.07006842723454668,-0.010812820180630785,0.02316315230802522,0.027485305635830484,0.04675785145896559,0.07759973455560379,0.06680719586815984,0.0011109123117301102,-0.07076846719847169,-0.038512987147105285,-0.06051979344289857,0.05743694307499114,0.07292688453658784,-0.0002532902756069174,0.033369043561166135,-0.01817111707964227,0.052971137028057315,0.01814995989360377,0.06481587587066091,0.05409806209522849,-0.05030677285320991,0.09832276103042252,0.040075672863466826,0.0780519493035304,0.0845059964890291,0.03378034588438517,0.043412312736985426,-0.013989002786729548,0.0780519493035304,0.040075672863466826,0.07616728795546196,0.0890824357846682,0.06414219432842508,0.050166372837731885,0.0060962389604980495,0.02077826630995365,-0.012420961328429682,0.06414219432842508,0.0890824357846682,0.10393408079349531,0.034853792253346255,0.08377710295994306,0.08813012815326109,0.04269212992577865,0.047680383048182604,-0.01530118405194156,0.08377710295994306,0.034853792253346255,0.07065099362035901,-0.053199035179111745,-0.023880731212463972,0.07480588366283179,0.07914974742493351,0.0574407947823237,0.05750020796805315,0.0068524785624563215,0.019418196922911028,-0.0022160734738872192,0.0574407947823237,0.07914974742493351,0.07131928621430025,0.004891175926622372,-0.026118531399081327
-0.027766314217234096,-0.05902770451431773,0.033575862620339555,0.029152241697817584,-0.004263084987550158,0.056487713456087885,0.02163231071297137,0.045480599381905094,0.0,0.07098734139373887,-0.03664796802991711,0.1200389619076564,-0.07181306611543554,-0.06545160012321166,-0.07103581600532476,0.03305552991421502,0.06831367214416405,0.04626017728946138,0.0004347688079553303,0.06545160012321166,0.07734228552063172,0.07061265593973334,-0.034001131534695285,-0.018253592022249524,-0.0863641194188249,-0.18471728455646053,0.007027834258436235,0.06617676369047205,-5.668083309246482e-05,0.09993710715443122,0.12190354591255072,0.133245103971377,0.003400084318753458,0.05953546010601588,-0.15704536471788372,0.17137449344213052,-0.0730200603872517,-0.0962132377528039,0.055399372447701184,0.08940652969489855,-0.006502689091395794,0.08209209558495466,-0.005393159431287081,0.08270624827142288,0.031041704811017624,0.06887586136413484,-0.010443073668268858,-0.0883458734733333,-0.022280996226848954,-0.06258090668751946,0.0742710298024449,0.05819120581699696,-0.01873983221776264,0.07468170139739536,0.012118705743188829,0.060807139724844035,0.015346206820848831,0.06910324916122189,0.02597367058726535,0.03277439976633416,-0.024925096977305848,-0.03855648727076648,0.012710294722512994,0.02130964091485901,-8.797976481774037e-05,0.042457986531125834,0.11949613389116995,0.033747322228839714,0.006680188870784202,0.0707345369079342,-0.03985891105493439,-0.014683827502618865,0.06877454706154505,0.01908157656479259,0.0623725469725517,0.07717974714320469,0.05669442899314829,0.07118867785636217,0.02621534581415357,0.0623725469725517,0.01908157656479259,0.06792573701218221,0.0710975330616963,0.08992973421487699,0.05187970818927511,0.010709249344013466,0.06726234256301544,-0.01550599033457067,0.08992973421487699,0.0710975330616963,0.06362635960444993,0.02006339115984046,0.056940461320642136,0.06765744436835651,0.05040680414959877,0.07095814722763746,0.04292015672318086,0.056940461320642136,0.02006339115984046,0.07224139489945648,-0.019315583135702925,-0.0667670870570662,0.06488726146347319,0.061594298982813135,0.09245598439746806,0.05947833089182524,0.01417331008118505,0.07489655601982971,0.04869524442319361,0.09245598439746806,0.061594298982813135,0.07026183448739634,0.14574582253648943,0.19212573058143453
-0.032971870170889025,-0.11464648392461806,0.04114757649307226,0.06662060913752606,-0.0026899005723787298,0.08672338097440349,0.004472962662319294,0.08833463623263252,0.0307270597463051,0.06424651612747638,-0.04608301446263663,0.03268370351522699,-0.07515581214174619,-0.07524389153776434,-0.06907674635448847,0.03742012142803626,0.057784472143076755,0.03433789898798469,0.01738274224805586,0.07524389153776434,0.07520929215460315,0.07024474109738488,-0.046690629796497525,0.01797172525762437,-0.040018910902315165,-0.18214675882457282,0.012545552093557968,0.07981717690650732,-0.00010261021088567619,0.07723244232030209,0.013245541115949704,0.13139086510451134,0.0008495858410402905,0.06517714338265053,-0.22139547396991222,0.2224990136961275,-0.09887537607583895,-0.11842974907540765,0.048739446007335936,0.09965510121893137,-0.004647749938733189,0.045292488483465884,-2.6989375288391786e-17,0.10180387292358356,0.0016870520571657303,0.06891384911291956,-0.0371311891047551,-0.08461493439427177,-0.06388352702362693,-0.0592543011121641,0.05200113091743748,0.07846110086516501,-0.013857376355776161,0.06021482854484368,0.032824032940359904,0.05201770346021644,0.089760858112953,0.07100252602898924,0.04019480438381059,-0.04824802015672163,-0.017338675092680486,-0.04522255760613731,0.04818966135853883,0.04595593860518032,-0.00028439593837289984,0.06460387169935038,0.04404388829692516,0.03958193112430399,0.0002520797950720807,0.07544765294448989,0.01946116262471956,-0.032920954862350416,0.08213379334098346,0.04268274998525981,0.08287193323847497,0.09860571580977547,0.03367566950807508,0.05559097872143155,0.029861449152228797,0.08287193323847497,0.04268274998525981,0.07070801041761876,0.06765186959113721,0.0956371557336397,0.06695855831606795,0.011968978889635088,0.05949062820477025,0.020836896422252296,0.0956371557336397,0.06765186959113721,0.08246474850418224,0.048693753604244196,0.0825409859749336,0.09932445663911858,0.030107099715435813,0.057884175476825235,0.04481867436034108,0.0825409859749336,0.048693753604244196,0.06997156384113255,0.04406798429386848,-0.06566991206530928,0.06844601603951464,0.061950608940035,0.10466679530242083,0.0748964598709789,0.01595291774598265,0.07640986413158872,0.019739843603078667,0.10466679530242083,0.061950608940035,0.0778746362748458,0.16876042009649048,0.17376597589116502
0.02665520059669181,-0.10700850120102831,0.04744152427686918,0.06749348985466999,-0.003322714748079141,0.09579407442519731,0.01024704180952496,0.08244960249812168,0.0023623787138215874,0.06275278633463093,-0.12910029629060576,0.09452472497590825,-0.07304828962554885,-0.08173159922731331,0.0002176523905379169,0.05044226461706668,-0.000167619279895594,0.0914002712715209,0.007279373756942404,0.08173159922731331,0.00023697529330795293,0.06128171352344594,0.012128524019964478,0.06361807695770746,-0.0012402506718135551,-0.1837477035298237,0.02367781348206363,0.07632613386440981,-0.00019197378379375474,0.09682282563478008,0.0025444018421176104,0.13254570042063127,0.008076288353659648,0.0740980441700476,-0.22096529829074854,0.22799295458581345,-0.1067374762452937,-0.1250630255958956,0.0441355383863661,0.10510937016124829,-0.003985496865831744,0.10946081021541122,-0.011598215279222572,0.10750593043219793,0.025980570739867023,0.06616799577312706,-0.04105230479875355,-0.08814347117897897,-0.036291902940555856,-0.08435421403636487,0.06738517110068946,0.09208774057897186,-0.01261379172443052,0.09630801996876495,0.02847997378418318,0.07405221914704983,0.029823789052747546,0.07121783336571237,0.002920471133766663,-0.045364623476434864,-0.001678643274055321,-0.04234267924641924,0.01836245969092472,0.028191479019922264,-0.0001157383153700315,0.03518722162778217,-0.0018050803611844826,0.037061261066817806,0.007562476409244714,0.06282281157929978,-0.1261972863227376,0.010425632082689188,0.09041372893903199,0.021673860990223535,0.08306723020470178,0.09048109319897821,0.06647442770885657,0.08038333222407698,0.023011029033425535,0.08306723020470178,0.021673860990223535,0.06869648013055005,0.05877723820387599,0.1078820696814485,0.07124778577836666,0.015539976089412308,0.10302261340191897,0.0010498351097131258,0.1078820696814485,0.05877723820387599,0.08224895106230083,0.02262827301137229,0.07100389366049256,0.07249971831248944,0.05573182663445548,0.07009680277166569,0.026850523364318153,0.07100389366049256,0.02262827301137229,0.07064721704108465,-0.011940835947033395,-0.04448410068644562,0.06534746934412977,0.048408909964282355,0.11855503541586601,0.07945839619165712,0.02312445358366272,0.10576817240530932,0.004985134008784972,0.11855503541586601,0.048408909964282355,0.08308502559185822,0.23154068709469772,0.3002256615586604
0.02365872946688545,-0.01778780499750809,0.017178316762705675,0.024870136571309074,-0.007237872909361102,0.01720111333824445,0.013418554879824225,0.014337338006255425,0.00551544429224193,0.06740073758587095,-0.055130481335441676,-0.009640751026445979,-0.07662856045649631,-0.07150824562897931,-0.06223194027026191,0.05519967395514103,0.054778198345472255,0.032176812992654895,-0.0033677894970368994,0.07150824562897931,0.06775681288048704,0.07241788679224623,0.0028872691238213573,-0.03361674123004364,0.0010875718764858618,-0.03287570522943201,0.027336969188675043,0.041573441838820877,-0.0012387895558773673,0.025915202715913115,-7.479027219336841e-05,0.023714763737169728,0.011901165592933251,0.07233227144043818,-0.01366491183994383,-0.015444146589423743,-0.08938038593826843,-0.1549245891457571,0.07595955870860435,0.14926634507862552,-0.00553713426360042,0.05501623905522662,-0.028415637689821353,0.1331753491776007,0.1191056851729199,0.06545769863941947,-0.03266265855582619,-0.0906213479474561,-0.017275119438250757,-0.03758278207573519,0.03569930746794573,0.04820899192437706,-0.014998884788394192,0.026545001202183113,0.04285190552847209,0.03299287944557669,0.043722237650406504,0.06980905641813212,-0.018216102599251896,-0.054851591955876695,0.040300522948600315,-0.002363194170521581,0.02889303772630453,0.014759596986179064,-0.003263010219125591,0.02078810437723141,0.0049338768619652225,0.02270085684571464,0.00012604815324426962,0.07346489915419421,-0.0574450851436587,-0.025768639503412426,0.10452502694772696,0.09013582888399603,0.10180748325918886,0.11020143927623378,0.019590404612935923,0.040023395710056135,-3.5920358958946255e-05,0.10180748325918886,0.09013582888399603,0.06871926881943333,0.06582349455127874,0.05942555313703518,0.059374332429820265,0.007643680931431569,0.028687762755754364,-0.002521948854229643,0.05942555313703518,0.06582349455127874,0.09127798734150364,0.10324638221733241,0.08396023175555217,0.07797611586048413,0.014443462173256632,0.0348792091403158,0.04086342040055436,0.08396023175555217,0.10324638221733241,0.0698667720657073,0.05039837381497381,-0.029073272307927018,0.06190196659021924,0.07237893634908361,0.04428003332658117,0.038463454493097224,0.005776602992923984,0.02190184670321649,-0.009416455910591672,0.04428003332658117,0.07237893634908361,0.07258267406737004,0.0010122322952403925,-0.02447207619450305
0.03157974209177923,-0.022426928874857886,0.020325339113572923,0.02695550720676772,-0.006792360074482003,0.019217958622940366,0.014882227648533588,0.017279854873510844,0.024424155882789306,0.07307164952840699,-0.08550161415798317,0.010299039232020153,-0.08030828835883307,-0.06488794172683891,-0.07335777173105425,0.040438703469454884,0.07115946241260725,0.02582615988327724,0.0092347208829964,0.06488794172683891,0.07987038152634487,0.0714154484296713,0.03327769739728294,-0.029902412470166253,-0.014845435419452796,-0.04678814930901323,0.024432832043549603,0.052403778025193026,-0.0007779652387457515,0.024629069530052037,0.010401671667548294,0.033750451855533915,0.00467620403490619,0.06814669262462406,-0.037533397187321925,-0.01617367423374026,-0.1301552417244047,-0.132906650173922,0.06396775632619796,0.1324882746496648,-0.005435473471631663,0.05502272278005969,0.1069355848337793,0.11424842010253626,0.06849421185933435,0.062416268302204564,0.012362691521615109,-0.09963987800730953,-0.05073661745145422,-0.05117143511113927,0.031839654278989195,0.05590043017770829,-0.009824916091667772,0.031708056364686675,0.024115616851860363,0.04492198013113541,0.005791032892759486,0.07126698532354728,-0.01590046261702349,-0.0549050931657076,0.03138723753311948,0.0006183268895630057,0.02889303772630453,0.011320931167236158,0.012470954859556056,0.015015581368945579,0.013718604439265567,0.02270085684571464,0.009201019844337925,0.07526028113204156,0.04798109990309405,-0.007311790900016037,0.10074413394371531,0.043113666480971785,0.09158110126690822,0.10463722198244993,0.03684275219030984,0.04661537346356163,0.06943261597563549,0.09158110126690822,0.043113666480971785,0.07281553324460542,0.08486389141139791,0.05412051005476497,0.03746113104572684,0.0053994458609606995,0.020971355305507658,0.0022881630944285676,0.05412051005476497,0.08486389141139791,0.09071793248089607,0.04467065937465187,0.08332760584970221,0.09093768024536603,0.03313134473335624,0.043665034286768226,0.0766641241412251,0.08332760584970221,0.04467065937465187,0.06899629162659734,0.02159544881511289,-0.046045336270378455,0.0667730470623942,0.0842514023040263,0.04102739771546354,0.016117718974144043,0.004598049176380734,0.016031669170945048,-0.0027696793193738765,0.04102739771546354,0.0842514023040263,0.07126755537246471,-0.041095489252141466,0.003972191939774145
