time,AccX1,AccY1,AccZ1,GyroX1,GyroY1,GyroZ1,AccX2,AccY2,AccZ2,GyroX2,GyroY2,GyroZ2,Class
1,-1952,-15804,-5640,655,-589,-165,-792,1392,14796,-981,1625,-148,2
6,-1908,-15764,-5608,652,-648,-139,-752,1512,14992,-1033,1473,-137,2
12,-1896,-15892,-5620,846,-679,-152,-996,1556,14940,-1092,1355,-165,2
17,-1852,-16012,-5292,722,-519,-150,-352,1460,13720,-1045,1771,-120,2
22,-2040,-15868,-5748,788,-742,-140,-1364,1480,15204,-1215,988,-160,2
28,-1936,-16068,-5568,646,-650,-157,-636,1492,14628,-1055,1149,-120,2
33,-1916,-16016,-5644,557,-621,-148,-672,1548,14848,-951,1191,-115,2
40,-1924,-15860,-5640,502,-647,-130,-892,1452,15100,-1001,1076,-122,2
45,-1948,-15892,-5716,549,-616,-110,-860,1448,14808,-986,1042,-114,2
51,-1996,-15912,-5496,452,-585,-117,-772,1520,14832,-956,1058,-140,2
56,-1908,-15844,-5532,608,-531,-101,-820,1532,14692,-937,1024,-150,2
61,-1900,-15836,-5540,603,-477,-111,-612,1640,14724,-868,1260,-124,2
67,-1956,-15952,-5532,373,-441,-121,-608,1516,14560,-696,1181,-99,2
72,-1788,-15816,-5616,309,-469,-91,-812,1572,14968,-696,1146,-137,2
78,-1704,-16004,-5656,350,-472,-104,-880,1688,14816,-799,947,-99,2
84,-1796,-15992,-5540,253,-502,-94,-800,1728,14664,-702,805,-112,2
90,-1720,-15888,-5412,158,-525,-70,-1008,1512,14772,-744,728,-111,2
100,-1868,-15956,-5152,91,-541,-47,-840,1444,14612,-650,609,-101,2
106,-1964,-15984,-5336,-5,-524,-109,-804,1272,14568,-583,603,-63,2
111,-2080,-15992,-5588,-50,-445,-123,-732,1308,14620,-490,436,-66,2
117,-2108,-15888,-5648,-55,-384,-138,-464,1464,14552,-403,358,-92,2
122,-2036,-15912,-5852,-78,-312,-161,-400,1472,14588,-251,312,-112,2
128,-2160,-15900,-5756,-138,-260,-175,-676,1520,14728,-234,269,-151,2
134,-2016,-15764,-5648,-180,-209,-198,-804,1232,14912,-210,214,-187,2
139,-1968,-15832,-5256,-291,-254,-190,-920,1112,14952,-271,188,-177,2
145,-2048,-15984,-5004,-406,-299,-212,-1220,1144,14956,-291,143,-184,2
150,-1996,-16108,-4916,-471,-387,-255,-1368,1048,15096,-336,11,-168,2
156,-2032,-16352,-4772,-585,-462,-260,-1416,1124,15196,-366,-157,-183,2
161,-1968,-16372,-4820,-671,-479,-273,-1240,1076,14976,-356,-303,-172,2
166,-2160,-16680,-5072,-1430,-557,-235,-64,744,12060,117,388,-195,2
173,-1972,-16268,-5032,-1228,-378,-265,-2220,1160,15944,-28,-183,-120,2
178,-2072,-16160,-5128,-1129,-357,-283,-884,1488,14832,-33,-201,-138,2
189,-2268,-15992,-4952,-1335,-151,-297,-908,1292,14976,272,-168,-85,2
195,-2364,-16076,-5060,-1415,-66,-320,-1104,1216,14716,339,-443,-135,2
200,-2260,-15884,-4956,-1502,56,-319,-972,1284,15000,518,-360,-111,2
205,-2196,-16080,-5416,-1470,123,-332,-1036,1320,15060,567,-600,-109,2
212,-2284,-16148,-5164,-1551,240,-334,-1084,1144,15020,638,-536,-97,2
217,-2260,-16128,-5252,-1660,296,-343,-1004,1360,14772,747,-575,-96,2
223,-2092,-16196,-5280,-1818,308,-337,-956,1336,14780,856,-514,-87,2
228,-1888,-16144,-5336,-1855,324,-386,-1112,1536,15200,885,-572,-52,2
234,-1988,-16008,-5292,-1688,284,-406,-1264,1432,15180,645,-921,-99,2
239,-2092,-16016,-5296,-1750,296,-405,-780,1316,14692,874,-879,-114,2
244,-1956,-15976,-5408,-1917,257,-449,-848,1372,14552,833,-867,-93,2
250,-1896,-15896,-5568,-1997,246,-429,-1032,1352,14928,834,-828,-74,2
256,-1936,-15924,-5572,-2057,264,-460,-884,1348,14636,905,-820,-80,2
262,-1916,-15840,-5376,-2110,223,-452,-1004,1544,15124,889,-736,-53,2
273,-1888,-15848,-5616,-1821,193,-478,-1124,1496,15016,758,-1192,-32,2
278,-1836,-16004,-5584,-1929,255,-449,-648,1384,14408,863,-1107,-37,2
283,-1732,-16012,-5656,-2148,260,-455,-840,1492,14836,949,-878,3,2
289,-1596,-15772,-5712,-1892,244,-419,-1292,1696,15508,796,-1277,15,2
294,-1620,-15860,-5704,-1754,202,-421,-840,1840,14732,756,-1374,19,2
301,-1744,-16000,-5724,-1856,164,-405,-1024,1616,14896,842,-1239,34,2
306,-1688,-16156,-5664,-1914,114,-387,-800,1488,14472,841,-1109,58,2
312,-1716,-15912,-5504,-1818,81,-376,-1132,1556,15328,608,-1373,60,2
317,-1732,-15828,-5608,-1764,107,-341,-820,1564,14940,754,-1449,82,2
322,-1720,-15724,-5848,-1737,81,-336,-728,1660,14632,680,-1408,98,2
328,-1688,-15704,-5932,-1765,110,-351,-628,1760,14488,723,-1399,95,2
333,-1576,-15456,-5792,-1658,149,-286,-764,1680,14880,670,-1242,113,2
340,-1512,-15424,-5932,-1575,158,-284,-460,1796,14516,550,-1154,106,2
345,-1576,-15536,-6028,-1506,196,-301,-404,1820,14624,632,-1097,89,2
351,-1572,-15596,-6160,-1507,197,-258,-528,1828,14456,626,-1052,50,2
356,-1444,-15564,-6132,-1446,212,-259,-508,2008,14796,630,-1001,37,2
361,-1460,-15656,-6040,-1475,208,-240,-552,2128,14548,579,-966,51,2
367,-1280,-15824,-6012,-1464,113,-216,-680,1940,14516,533,-936,51,2
378,-1348,-15756,-6020,-1460,-42,-213,-528,2128,14552,277,-919,48,2
384,-1396,-15744,-5968,-1574,-82,-190,-532,1932,14376,315,-815,59,2
390,-1504,-15664,-5884,-1528,-157,-206,-580,1968,14736,253,-977,68,2
395,-1548,-15652,-5904,-1465,-128,-184,-704,1788,14812,245,-1070,44,2
400,-1656,-15660,-5960,-1384,-73,-171,-444,1800,14600,228,-1024,44,2
406,-1668,-15672,-5888,-1354,-1,-153,-332,1892,14700,278,-917,31,2
411,-1660,-15608,-5884,-1332,55,-137,-544,1768,14644,315,-972,13,2
417,-1692,-15652,-6068,-1332,114,-150,-348,1744,14704,321,-981,-14,2
422,-1792,-15616,-6140,-1394,139,-170,-288,1908,14548,431,-749,-31,2
428,-1820,-15632,-6076,-1482,227,-164,-332,1788,14408,410,-662,-30,2
434,-1640,-15644,-5984,-1362,210,-156,-416,1604,14796,359,-667,-29,2
439,-1688,-15572,-6104,-1385,229,-151,-332,1724,14648,346,-562,-58,2
445,-1640,-15620,-5860,-1380,215,-161,-280,1812,14464,367,-429,-79,2
450,-1600,-15540,-6120,-1420,171,-201,-240,1872,14540,328,-438,-100,2
456,-1580,-15720,-6236,-1527,127,-198,-76,1848,13876,333,-292,-70,2
461,-1492,-15716,-6432,-1482,120,-212,-424,1932,14728,351,-350,-92,2
467,-1300,-15560,-6248,-1370,6,-271,-460,2188,14748,190,-680,-142,2
473,-1336,-15612,-6172,-1397,-113,-318,-316,2164,14464,178,-629,-117,2
478,-1416,-15576,-6012,-1614,-136,-307,-68,2028,14412,224,-308,-137,2
484,-1452,-15656,-5828,-1655,-265,-307,-820,1836,14608,59,-660,-139,2
495,-1728,-15696,-5784,-1632,-215,-364,-232,1860,14480,16,-541,-121,2
500,-1860,-15684,-5840,-1649,-213,-368,-508,1772,14968,93,-741,-105,2
505,-1844,-15560,-6056,-1500,-128,-366,-312,1740,14680,129,-801,-134,2
512,-1976,-15564,-6148,-1460,-49,-349,-44,1716,14484,156,-660,-131,2
517,-1948,-15448,-6296,-1466,13,-347,-148,1592,14796,251,-534,-132,2
523,-2072,-15156,-6236,-1497,53,-363,216,1632,14532,281,-498,-162,2
528,-1956,-15232,-6492,-1407,48,-402,4,1380,14436,318,-375,-207,2
534,-1880,-15288,-6332,-1313,57,-382,-216,1472,14784,321,-330,-199,2
539,-1704,-15392,-6276,-1400,67,-384,-52,1560,14476,247,-273,-221,2
544,-1588,-15468,-6124,-1333,-80,-365,-336,1776,14920,124,-269,-243,2
550,-1444,-15496,-6316,-1308,-147,-357,-328,1984,14680,30,-335,-288,2
556,-1292,-15648,-6336,-1319,-233,-344,-568,2128,14724,-90,-366,-262,2
562,-1328,-15544,-6308,-1286,-348,-341,-288,2068,14512,-188,-239,-275,2
567,-1428,-15472,-6364,-1286,-328,-304,-324,2024,14676,-191,-308,-224,2
573,-1336,-15500,-5984,-1357,-260,-257,-164,1880,14660,-149,-292,-283,2
583,-1276,-15864,-5836,-1417,-96,-174,-628,2388,14960,-93,-304,-208,2
589,-1124,-16068,-6024,-1400,-101,-134,-928,2600,14884,-96,-400,-206,2
595,-1112,-16252,-5880,-1392,-52,-54,-908,2564,15164,-101,-507,-197,2
601,-1284,-16260,-5960,-1473,-46,-10,-664,2148,14928,-117,-640,-162,2
606,-1260,-16304,-6024,-1546,-92,66,-488,2176,14476,-104,-672,-162,2
612,-1280,-16116,-5796,-1619,2,103,-768,2144,14840,-190,-916,-166,2
617,-1480,-15716,-5760,-1645,54,121,-412,2000,14692,-77,-969,-151,2
622,-1600,-15680,-5996,-1689,119,112,-240,2000,14704,-222,-1067,-175,2
628,-1860,-15496,-5996,-1775,279,149,-380,1824,14892,107,-1115,-192,2
633,-1880,-15572,-6036,-1881,401,210,-96,1816,14728,180,-1063,-185,2
640,-1776,-15688,-6020,-2023,500,210,-344,1820,15116,310,-1048,-204,2
645,-1764,-15952,-6104,-2013,538,229,-560,1908,15368,317,-1324,-181,2
651,-1712,-16104,-6004,-2043,507,237,-516,1712,14824,327,-1317,-133,2
656,-1796,-16220,-5948,-2158,470,229,-516,1596,14776,294,-1377,-125,2
661,-1776,-16200,-6128,-2231,448,234,-392,1696,15288,350,-1510,-94,2
672,-1732,-15708,-6108,-2028,501,306,-360,1868,15076,369,-1980,-140,2
678,-1468,-15760,-6404,-2202,491,338,152,2040,14292,445,-1593,-122,2
684,-1384,-15612,-6288,-2327,486,350,-460,2164,14900,369,-1861,-130,2
689,-1300,-15676,-6252,-2376,410,310,136,2172,14480,326,-1638,-66,2
695,-1388,-15540,-6660,-2332,254,358,-288,2088,15340,206,-1807,-79,2
700,-1588,-15600,-6572,-2314,192,349,24,2204,14712,254,-1654,-74,2
706,-1624,-15604,-6660,-2415,90,354,124,2048,14496,92,-1668,-118,2
711,-1660,-15388,-6720,-2361,83,424,-268,1904,15084,61,-1952,-124,2
717,-1556,-15504,-6584,-2266,172,467,88,2048,14644,139,-1775,-81,2
723,-1728,-15440,-6612,-2277,156,471,96,2172,14588,117,-1562,-98,2
728,-1444,-15612,-6744,-2327,127,502,-40,2220,15104,59,-1731,-139,2
734,-1236,-15600,-6528,-2293,89,544,-68,2180,14636,-9,-1715,-108,2
739,-1176,-15684,-6672,-2275,-15,562,-84,2196,14944,-146,-1683,-116,2
745,-1324,-15752,-6780,-2240,-116,625,-120,2392,15140,-190,-1750,-94,2
750,-1344,-15720,-6576,-2330,-97,702,92,2368,14708,-204,-1906,-143,2
756,-1456,-15588,-6796,-2347,-160,750,108,2300,14508,-291,-1713,-128,2
761,-1520,-15428,-6680,-2376,-103,839,116,2200,14944,-305,-1662,-97,2
767,-1596,-15536,-6728,-2278,-29,904,-116,2164,15140,-286,-1832,-143,2
773,-1632,-15412,-6768,-2135,141,942,-40,2264,15240,-153,-1760,-117,2
778,-1912,-15488,-6860,-2101,341,1030,164,2292,14708,57,-1684,-114,2
789,-2056,-15664,-6916,-2069,688,1124,180,2092,14828,320,-1526,-113,2
795,-2056,-15764,-6736,-2165,866,1151,108,2136,14816,501,-1472,-128,2
800,-1972,-15704,-6948,-1950,956,1212,-188,2220,15424,550,-1619,-95,2
805,-1984,-15740,-6948,-1792,1121,1186,64,2164,15444,741,-1364,-32,2
812,-2088,-15868,-6812,-1742,1241,1215,-64,1900,15256,869,-1308,5,2
817,-2240,-16044,-6916,-1664,1312,1198,-168,2064,15388,950,-1172,6,2
823,-2416,-16192,-6692,-1643,1291,1215,-116,2048,15588,1126,-1010,109,2
828,-2348,-16260,-6792,-1554,1305,1228,-316,1964,15480,1253,-881,224,2
834,-2488,-16440,-6684,-1497,1284,1207,-432,2052,15656,1433,-852,284,2
839,-2384,-16568,-6552,-1443,1224,1228,-432,2296,15856,1565,-804,382,2
844,-2224,-16724,-6464,-1468,1172,1210,-584,2548,15964,1704,-792,523,2
851,-2052,-16796,-6364,-1457,987,1184,-824,2604,16248,1827,-796,742,2
856,-1928,-17176,-6200,-1443,769,1128,-928,2392,16196,1869,-910,971,2
867,-1996,-17376,-5992,-1298,410,1060,-616,1284,16044,1870,-1362,1384,2
873,-1960,-17388,-5924,-1211,274,999,-1312,4316,17100,1889,-1573,1525,2
878,-1708,-17356,-5964,-454,-133,949,-1816,2216,16980,1611,-3985,1955,2
883,-1944,-17236,-5888,-351,-218,887,-224,3444,17004,1933,-3625,2366,2
889,-1932,-17748,-6060,-886,-334,870,-544,3180,15516,1972,-2624,2693,2
895,-1648,-17560,-5972,-868,-364,748,-1360,3796,16352,2209,-2534,3343,2
901,-1288,-17988,-5924,-630,-502,568,-1656,4448,16120,2485,-2473,4033,2
906,-1012,-18028,-6032,-848,-667,302,-876,4420,15468,2644,-1478,4791,2
912,-872,-18276,-6100,-943,-775,47,-1268,4260,16020,2876,-1088,5244,2
917,-824,-18188,-6276,-965,-851,-253,-1676,3036,16252,2880,-908,5538,2
928,-1052,-17996,-6160,-1172,-1190,-780,-1752,1872,16592,2165,-244,5056,2
933,-1088,-17840,-5828,-1138,-1396,-991,-2436,1864,15808,1826,103,4678,2
940,-1256,-17712,-5396,-1060,-1500,-1168,-3164,1232,15308,1819,828,4205,2
945,-1228,-17368,-5100,-874,-1627,-1427,-3032,2376,14684,1523,1468,3204,2
951,-1660,-17236,-4292,-580,-1493,-1660,-4968,-1996,15252,1621,2666,2238,2
956,-1764,-17200,-3584,-414,-1253,-1835,-5288,-2892,14192,1270,3369,1104,2
961,-1404,-16960,-2460,161,-878,-2008,-3960,1968,13720,980,3352,10,2
972,-1164,-16680,-2060,828,-796,-2453,-4092,4320,13748,2529,3358,1136,2
979,-2048,-16420,-2732,853,-884,-2582,-3372,1572,14576,2541,3419,1294,2
984,-2828,-16440,-3020,814,-1018,-2501,-2676,-84,15036,2127,3479,1261,2
989,-3396,-16296,-3256,762,-1222,-2223,-2300,-1388,15696,1570,3323,928,2
995,-3888,-16408,-3200,666,-1325,-1891,-1624,-2144,16212,958,2979,731,2
1000,-4668,-16448,-3224,557,-1337,-1500,-1464,-2684,16340,470,2451,515,2
1006,-5060,-16348,-3160,486,-1254,-1072,-1492,-3304,16608,56,1935,60,2
1011,-5520,-16400,-3492,399,-1064,-755,-1396,-3596,16388,-366,1473,-665,2
1017,-5640,-16188,-3464,316,-713,-463,-1156,-3916,16168,-672,1157,-1399,2
1028,-6144,-15872,-3300,145,740,89,-1180,-3692,16016,-738,555,-3130,2
1034,-6012,-15516,-3396,125,1599,323,-952,-3608,15152,-539,335,-3955,2
1039,-5996,-15340,-3360,148,2572,557,-1136,-3288,15484,-332,60,-4716,2
1045,-5928,-15396,-3204,57,3607,753,-1048,-3232,15308,98,-117,-5330,2
1050,-5748,-15236,-3220,136,4480,867,-1436,-3168,14904,363,-370,-5994,2
1056,-5472,-13580,-2912,2311,5402,795,-5040,-3164,17984,261,-2255,-6315,2
1061,-6188,-14876,-2716,1132,6098,782,516,-2040,12792,995,-620,-6818,2
1067,-6472,-14844,-2912,1081,6614,830,-1556,-3972,14320,1038,-753,-7329,2
1073,-6940,-14688,-2716,921,7312,917,-1012,-4040,13788,1446,-606,-7588,2
1084,-6828,-14452,-2892,1357,8564,1382,-440,-3836,12744,1815,114,-7720,2
1089,-6784,-14256,-2956,1621,8424,1652,-1240,-3428,15320,1390,-644,-7618,2
1095,-6428,-14684,-2864,1431,8253,1989,-1008,-3060,13508,1376,-603,-7186,2
1100,-5880,-14720,-2704,1541,7480,2231,-1644,-2716,14420,642,-467,-6739,2
1105,-5668,-15044,-2448,1561,6671,2460,-1872,-2396,14664,52,-316,-6099,2
1112,-5248,-15328,-2276,1521,5607,2603,-2148,-2224,15104,-758,-229,-5472,2
1117,-4832,-15352,-2496,1418,4154,2742,-2800,-2468,14060,-1685,-303,-4858,2
1128,-4164,-15596,-1788,1432,1569,2870,-3500,-2016,14716,-3598,580,-3560,2
1134,-3656,-15444,-1372,1406,271,2847,-3056,-1168,15268,-4452,744,-2997,2
1139,-3652,-15684,-832,1532,-951,2789,-4352,-784,15516,-5336,816,-2359,2
1144,-3612,-15772,-448,1281,-2394,2667,-3908,-96,14776,-6091,732,-1790,2
1151,-3560,-16160,-1456,1222,-3730,2592,-4536,-796,13552,-6755,1151,-914,2
1156,-3592,-15580,-876,1590,-4359,2532,-3536,-688,14968,-7182,1630,-232,2
1162,-3728,-15876,-1364,1696,-5300,2487,-5016,-1268,14684,-7754,1266,86,2
1173,-4144,-16016,-272,1726,-6699,2460,-4944,-1860,14108,-8780,1197,754,2
1178,-4040,-16164,44,1907,-7134,2415,-4608,-1208,14288,-8880,2429,1132,2
1183,-4020,-16100,328,2220,-7524,2441,-5272,-1264,13880,-8831,3669,1523,2
1189,-4192,-16068,-436,2009,-7874,2452,-4504,-1504,12028,-8234,4944,2228,2
1195,-4036,-16380,16,2248,-7878,2476,-5072,-1412,13480,-8100,2770,2984,2
1201,-3920,-16468,96,2816,-7962,2519,-5460,-540,14444,-8415,3462,3803,2
1206,-3828,-16448,100,3352,-8093,2572,-6236,-1284,13356,-8337,3503,4293,2
1217,-3324,-16296,520,3908,-7993,2626,-5856,-1476,13348,-8262,4287,4931,2
1222,-3128,-16700,744,3998,-8145,2613,-6160,-1940,13088,-8271,4493,4863,2
1228,-2868,-16832,160,4087,-8484,2610,-6760,-1904,11272,-7971,4792,4775,2
1233,-2256,-16688,-20,4621,-8425,2538,-6924,-1576,13380,-8241,5094,4831,2
1240,-1904,-16616,796,5445,-8482,2420,-7900,-928,15376,-8769,5915,4677,2
1245,-1476,-17136,1252,5043,-8783,2310,-7036,-256,12980,-8709,6053,4763,2
1250,-876,-17132,500,5596,-9331,2094,-8876,-340,12300,-8815,6217,4838,2
1261,-944,-17256,800,6281,-9550,1700,-8080,664,11688,-9070,7448,5469,2
1267,-576,-17344,516,6734,-9886,1478,-7792,356,11316,-9092,8396,5765,2
1272,-440,-17440,0,7452,-10039,1308,-8088,252,12900,-9249,8644,5963,2
1279,-712,-17196,328,7782,-10006,1123,-8732,-12,10984,-9260,9569,5913,2
1284,-592,-17376,756,7974,-10173,907,-6712,692,13968,-9220,10119,5868,2
1289,-496,-17524,740,8635,-10442,701,-9704,276,13780,-9312,9509,5590,2
1295,-416,-17872,972,8705,-10327,483,-7888,796,12996,-8899,9971,5677,2
1300,-108,-17716,736,9471,-10447,206,-9236,716,14636,-9436,10732,5605,2
1306,-392,-17968,1364,9509,-10215,-5,-7496,1388,13700,-9175,11745,5705,2
1311,-380,-17936,684,9868,-10205,-220,-8628,1088,13916,-8802,11652,5880,2
1323,-348,-17904,-148,10762,-9800,-571,-8432,272,13428,-8533,11861,6018,2
1328,-296,-17760,-372,11117,-9783,-716,-7676,460,14776,-8755,12641,5990,2
1334,-584,-17612,-120,11358,-9246,-847,-7528,688,15760,-8618,12908,5953,2
1339,-364,-18072,-416,11543,-9107,-997,-7536,632,16276,-8715,12308,5767,2
1345,-516,-19040,-360,10848,-9175,-1083,-6468,448,14108,-8376,13220,5377,2
1350,-544,-18352,-964,11403,-9154,-1207,-7616,484,14760,-8067,13235,5370,2
1361,-428,-18980,-968,11476,-8315,-1550,-8564,440,16520,-8111,13265,4947,2
1367,-456,-18616,-1588,11831,-8178,-1763,-7248,1360,16952,-8201,14167,4922,2
1373,-484,-19140,-1540,11858,-7666,-1903,-6440,1236,16088,-7996,13684,4635,2
1378,-864,-19364,-1700,11782,-7034,-1996,-4884,1688,16344,-8299,14598,3954,2
1384,-844,-19160,-2544,11664,-6792,-2140,-3936,1220,16272,-7487,14243,3724,2
1395,-1480,-19420,-3132,11414,-5411,-2260,-3312,132,16944,-6444,12417,2543,2
1400,-1364,-18240,-3420,11247,-4987,-2328,-3744,396,15588,-5861,12259,1877,2
1406,-1356,-18544,-4236,11280,-4537,-2434,-4176,512,15352,-5662,12308,1521,2
1412,-1500,-18476,-3708,11173,-3666,-2545,-3056,1132,14912,-5082,12343,1106,2
1417,-1488,-18100,-4224,11216,-3054,-2688,-3424,1328,16772,-4777,11091,1054,2
1428,-2060,-18488,-4488,10147,-2094,-2709,-1268,844,14748,-3244,10524,511,2
1434,-1884,-17404,-4212,10403,-1589,-2719,-2916,1088,17888,-3400,9995,199,2
1439,-2032,-17560,-4344,9948,-784,-2727,-1692,1456,17856,-2808,10038,-16,2
1444,-1812,-17900,-5224,9740,-576,-2814,-2200,668,14648,-2130,9395,-253,2
1451,-2104,-17616,-5144,9239,-146,-2797,-1256,764,14824,-1932,9760,-483,2
1456,-2200,-17400,-4972,8958,231,-2805,-1020,948,16156,-1640,9545,-756,2
1467,-1892,-17220,-4732,8415,512,-2825,-2480,696,17236,-1225,8731,-1204,2
1473,-1804,-17056,-4884,8019,630,-2908,-1816,1188,15280,-968,8136,-1167,2
1478,-1764,-17024,-4420,7347,771,-2943,-816,1816,15736,-362,8416,-894,2
1483,-1764,-16864,-4780,7552,740,-3088,-2976,1000,15436,-614,7411,-1150,2
1489,-1984,-16628,-4708,7237,750,-3118,-1132,1120,16300,-574,7203,-891,2
1495,-2312,-16508,-5120,6830,789,-3156,-1280,328,15008,-143,6860,-871,2
1501,-2592,-16264,-4500,6275,619,-3107,-1352,288,15672,-112,6761,-989,2
1506,-2228,-16416,-4724,6083,398,-3204,-1920,464,14976,5,6325,-1100,2
1517,-2524,-16180,-4188,5217,119,-3252,-1344,792,15820,149,5844,-564,2
1522,-2668,-16232,-4616,4870,-135,-3277,-1132,-20,14032,201,5472,-582,2
1528,-3088,-15996,-4300,4827,-93,-3296,-1252,-244,14976,347,5409,-269,2
1534,-3148,-16120,-3868,4468,-219,-3305,-1228,-180,15140,662,4957,-118,2
1540,-3008,-15948,-4132,4098,-312,-3337,-1688,-128,14412,587,4780,-110,2
1545,-3080,-16168,-4164,3552,-475,-3310,-820,264,14436,1127,4560,440,2
1550,-3036,-15896,-4136,3838,-672,-3394,-2540,-200,15036,401,4000,442,2
1556,-3164,-15972,-3588,3169,-905,-3405,-1048,128,14912,823,4276,1137,2
1561,-3044,-15788,-3456,3123,-1307,-3487,-2436,-116,15256,704,3655,1363,2
1572,-3276,-15456,-3628,2520,-2011,-3585,-1024,-288,14272,758,3702,2299,2
1579,-3372,-15324,-3700,2368,-2370,-3609,-1572,-992,13120,806,3213,2441,2
1584,-3488,-15032,-3724,2166,-2593,-3601,-996,-1032,13472,742,3380,2922,2
1589,-3696,-15064,-3424,1854,-2920,-3547,-1384,-1028,13944,739,3194,3207,2
1595,-3396,-14900,-3332,1612,-3351,-3541,-1732,-768,14104,666,3095,3560,2
1600,-3264,-15052,-3252,1424,-3686,-3526,-1804,-552,14316,537,2904,3903,2
1606,-3264,-15028,-3440,1338,-4018,-3553,-1788,-876,14196,272,2675,4192,2
1617,-3572,-15024,-3644,744,-4584,-3354,-844,-1468,13636,255,2415,4540,2
1623,-3588,-14944,-3540,889,-4743,-3332,-1824,-1632,13876,-42,2234,4429,2
1628,-3744,-14960,-3576,645,-4833,-3271,-768,-1376,13976,-70,2213,4512,2
1634,-3684,-15132,-3840,389,-4976,-3183,-980,-1612,13788,-38,1952,4455,2
1639,-3648,-14964,-3836,238,-5005,-3115,-1108,-1516,14524,-123,1797,4433,2
1645,-3592,-15056,-3964,116,-4854,-3040,-1064,-1356,14508,-103,1453,4346,2
1650,-3672,-15060,-4284,-23,-4741,-3008,-576,-1268,13960,1,1052,4237,2
1662,-3960,-14556,-4872,-504,-4274,-2735,452,-1696,13956,330,879,3912,2
1667,-3984,-14588,-5152,-706,-3818,-2565,504,-1720,14264,484,646,3559,2
1673,-3724,-14456,-5368,-863,-3250,-2402,976,-1144,14720,474,236,3126,2
1678,-3536,-14660,-5916,-1300,-2846,-2253,1460,-860,13644,787,-147,2731,2
1684,-3360,-14512,-6088,-1621,-2326,-2096,1500,-628,13976,1043,-390,2351,2
1689,-3028,-14744,-6368,-1898,-1725,-1975,1664,-332,14244,1259,-608,1840,2
1695,-2744,-14704,-6780,-2220,-1120,-1839,1704,-20,13700,1511,-861,1251,2
1706,-2056,-14680,-7176,-2594,388,-1809,1832,936,13688,2301,-1203,88,2
1712,-1788,-14728,-7468,-3397,1168,-1752,3020,1436,13900,3284,-1835,-60,2
1717,-1696,-14704,-7508,-3730,1713,-1795,2364,1736,13248,3881,-2655,-631,2
1723,-1588,-14844,-7536,-3842,2371,-1792,2544,2072,13736,4345,-2872,-948,2
1728,-1292,-14792,-7300,-4327,2868,-1754,3084,3000,13632,5218,-2910,-962,2
1734,-700,-15108,-7720,-4752,2730,-1789,2456,3656,12048,5914,-4260,-1186,2
1739,-672,-14692,-7808,-4642,2756,-1851,3000,4556,11452,6392,-4785,-1146,2
1751,-952,-15044,-8032,-4358,3645,-1716,3284,2008,17020,7977,-5280,407,2
1756,-608,-15952,-8348,-4839,4604,-1600,2360,2460,28912,8029,-5233,2751,2
1762,1244,-17504,-10148,-6690,5507,-1664,-5924,11148,32767,7278,-6706,3127,2
1767,2384,-17976,-10008,-9425,4456,-1834,-864,10536,22784,6255,-8756,1702,2
1773,2056,-17080,-4148,-7843,3412,-2038,-4264,6004,11524,6391,-7505,1771,2
1778,2488,-16920,2044,-6886,3566,-2122,-11392,1468,13252,6716,-4662,4810,2
1790,3712,-19000,8708,-5962,1436,-2686,-19068,392,11312,3903,-2877,2394,2
1795,2436,-19672,8932,-5895,1045,-2893,-16188,-2392,11188,4176,-2174,2568,2
1801,1280,-20096,6508,-5642,747,-2862,-14196,-6840,13588,3473,-2013,998,2
1806,-864,-19732,3360,-5315,505,-2584,-9096,-4148,16212,2107,-2255,-306,2
1811,-3532,-19960,-44,-6106,856,-2052,-4060,-2004,13876,3075,-4432,-204,2
1817,-3900,-19088,-1852,-5985,1582,-1711,-3508,-1116,15616,3243,-5245,-205,2
1828,-3400,-18188,-1548,-5451,4861,-1691,-4604,-16,15704,5665,-6481,-379,2
1834,-2288,-18144,-816,-5473,6693,-1973,-5520,1180,13904,7735,-6751,-10,2
1840,-1536,-17884,-48,-5600,7988,-2402,-6744,2308,15424,8950,-7396,208,2
1845,-332,-17804,-320,-5444,8532,-2872,-7792,2096,15792,9180,-8342,583,2
1850,-404,-18504,-796,-5734,8266,-3122,-6020,928,14936,9008,-7904,901,2
1856,-748,-19048,-1000,-6236,7319,-3150,-6164,972,14756,8438,-7623,1221,2
1861,-264,-19152,-1136,-6252,5814,-3123,-5760,188,16596,6992,-7073,1135,2
1872,408,-19612,-1932,-6370,2438,-3234,-5604,976,16044,3823,-6880,1033,2
1879,692,-19900,-1804,-6490,1254,-3404,-5312,2348,16584,2863,-6485,1089,2
1884,948,-20760,-2696,-6852,-329,-3649,-4568,2432,14576,2146,-5993,873,2
1889,704,-20508,-2816,-6277,-1412,-3885,-5984,2336,15520,846,-5911,732,2
1895,-760,-20896,-2672,-6341,-1775,-3980,-4532,1820,16044,1056,-4746,735,2
1900,-1820,-20460,-2480,-5992,-1700,-4091,-4388,584,15652,1537,-3854,765,2
1906,-2752,-19956,-2244,-5505,-1397,-4143,-4444,536,15328,2010,-3254,856,2
1918,-3332,-19164,-1708,-4677,51,-4180,-4012,-252,15004,4056,-2655,1475,2
1923,-2776,-18452,-1856,-4437,430,-4183,-4816,-212,14552,4839,-3200,1680,2
1928,-1924,-17616,-2432,-3930,969,-4244,-4264,712,15460,5351,-2693,1917,2
